Player ID,Player,From,To,Pos,Ht,Wt,Birth Date,Colleges,HOF,Active
5009,Kyrie Irving,2012,2025,G,6-2,195,"March 23, 1992",Duke,No,Yes
5010,Reggie Jackson,2012,2025,G,6-2,208,"April 16, 1990",Boston College,No,Yes
5011,Charles Jenkins,2012,2013,G,6-3,220,"February 28, 1989",Hofstra,No,No
5012,Carldell Johnson,2012,2012,G,5-10,180,"January 28, 1983",UAB,No,No
5013,Ivan Johnson,2012,2013,F,6-8,230,"April 10, 1984","Oregon, Cal State San Bernardino",No,No
5014,JaJuan Johnson,2012,2012,F,6-10,221,"February 8, 1989",Purdue,No,No
5015,Jerome Jordan,2012,2015,C,7-0,253,"September 29, 1986",Tulsa,No,No
5016,Cory Joseph,2012,2025,G,6-2,200,"August 20, 1991",Texas,No,Yes
5017,D.J. Kennedy,2012,2012,F,6-6,215,"November 5, 1989",St. John's,No,No
5018,Brandon Knight,2012,2022,G,6-2,182,"December 2, 1991",Kentucky,No,No
5019,Malcolm Lee,2012,2015,G,6-5,200,"May 22, 1990",UCLA,No,No
5020,Kawhi Leonard,2012,2024,F,6-7,225,"June 29, 1991",San Diego State,No,No
5021,Travis Leslie,2012,2012,G,6-4,205,"March 29, 1990",Georgia,No,No
5022,Jon Leuer,2012,2019,F,6-10,228,"May 14, 1989",Wisconsin,No,No
5023,DeAndre Liggins,2012,2018,G,6-6,209,"March 31, 1988",Kentucky,No,No
5024,Shelvin Mack,2012,2019,G,6-3,203,"April 22, 1990",Butler,No,No
5025,Vernon Macklin,2012,2012,F,6-10,227,"September 20, 1986","Georgetown, Florida",No,No
5026,E'Twaun Moore,2012,2021,G-F,6-3,191,"February 25, 1989",Purdue,No,No
5027,Darius Morris,2012,2015,G,6-4,190,"January 3, 1991",Michigan,No,No
5028,Marcus Morris,2012,2024,F,6-8,218,"September 2, 1989",Kansas,No,No
5029,Markieff Morris,2012,2025,F,6-9,245,"September 2, 1989",Kansas,No,Yes
5030,Daniel Orton,2012,2014,C-F,6-10,255,"August 6, 1990",Kentucky,No,No
5031,Jeremy Pargo,2012,2020,G,6-2,219,"March 17, 1986",Gonzaga,No,No
5032,Chandler Parsons,2012,2020,F,6-9,230,"October 25, 1988",Florida,No,No
5033,Ryan Reid,2012,2012,F,6-8,232,"October 30, 1986",Florida State,No,No
5034,Ricky Rubio,2012,2023,G,6-2,190,"October 21, 1990",NA,No,No
5035,Walker Russell,2012,2012,G,6-0,170,"October 6, 1982",Jacksonville State University,No,No
5036,Josh Selby,2012,2013,G,6-2,183,"March 27, 1991",Kansas,No,No
5037,Iman Shumpert,2012,2021,G,6-5,215,"June 26, 1990",Georgia Tech,No,No
5038,Xavier Silas,2012,2018,G,6-5,205,"January 22, 1988","Colorado, Northern Illinois",No,No
5039,Chris Singleton,2012,2014,F,6-8,230,"November 21, 1989",Florida State,No,No
5040,Donald Sloan,2012,2016,G,6-3,205,"January 15, 1988",Texas A&M,No,No
5041,Greg Smith,2012,2016,C,6-10,250,"January 8, 1991",Fresno State,No,No
5042,Jerry Smith,2012,2012,G,6-2,190,"September 26, 1987",Louisville,No,No
5043,Nolan Smith,2012,2013,G,6-2,185,"July 25, 1988",Duke,No,No
5044,Greg Stiemsma,2012,2015,C,6-11,260,"September 26, 1985",Wisconsin,No,No
5045,Julyan Stone,2012,2018,G,6-6,200,"December 7, 1988",Texas-El Paso,No,No
5046,Isaiah Thomas,2012,2024,G,5-9,185,"February 7, 1989",Washington,No,No
5047,Lance Thomas,2012,2020,F,6-8,240,"April 24, 1988",Duke,No,No
5048,Malcolm Thomas,2012,2015,F,6-9,225,"November 8, 1988","Pepperdine, San Diego State",No,No
5049,Trey Thompkins,2012,2012,F,6-10,245,"May 20, 1990",Georgia,No,No
5050,Klay Thompson,2012,2025,G-F,6-5,215,"February 8, 1990",Washington State,No,Yes
5051,Mychel Thompson,2012,2012,G,6-6,211,"June 1, 1988",Pepperdine,No,No
5052,Tristan Thompson,2012,2025,F-C,6-9,254,"March 13, 1991",Texas,No,Yes
5053,Jeremy Tyler,2012,2014,C,6-10,260,"June 21, 1991",NA,No,No
5054,Edwin Ubiles,2012,2012,G,6-6,204,"November 26, 1986",Siena College,No,No
5055,Jan Veselý,2012,2014,F,6-11,240,"April 24, 1990",NA,No,No
5056,Nikola Vučević,2012,2025,C,6-10,260,"October 24, 1990",USC,No,Yes
5057,Kemba Walker,2012,2023,G,6-0,184,"May 8, 1990",UConn,No,No
5058,Derrick Williams,2012,2018,F,6-8,240,"May 25, 1991",Arizona,No,No
5059,Elliot Williams,2012,2016,G,6-5,190,"June 20, 1989","Duke, Memphis",No,No
5060,Jordan Williams,2012,2012,F,6-10,260,"October 11, 1990",Maryland,No,No
5061,Chris Wright,2012,2014,F,6-8,226,"September 30, 1988",Dayton,No,No
5062,Quincy Acy,2013,2019,F-C,6-7,240,"October 6, 1990",Baylor,No,No
5063,Josh Akognon,2013,2013,G,5-11,185,"February 10, 1986","Washington State, Cal State Fullerton",No,No
5064,Harrison Barnes,2013,2025,F,6-8,225,"May 30, 1992",UNC,No,Yes
5065,Will Barton,2013,2023,G,6-5,181,"January 6, 1991",Memphis,No,No
5066,Aron Baynes,2013,2021,C,6-10,260,"December 9, 1986",Washington State,No,No
5067,Kent Bazemore,2013,2022,G-F,6-4,195,"July 1, 1989",Old Dominion,No,No
5068,Bradley Beal,2013,2025,G,6-4,207,"June 28, 1993",Florida,No,Yes
5069,Patrick Beverley,2013,2024,G,6-2,180,"July 12, 1988",Arkansas,No,No
5070,Victor Claver,2013,2015,F,6-9,224,"August 30, 1988",NA,No,No
5071,Chris Copeland,2013,2016,F,6-9,239,"March 17, 1984",Colorado,No,No
5072,Jae Crowder,2013,2025,F,6-6,235,"July 6, 1990",Marquette,No,Yes
5073,Jared Cunningham,2013,2016,G,6-4,195,"May 22, 1991",Oregon State,No,No
5074,Anthony Davis,2013,2025,F-C,6-10,253,"March 11, 1993",Kentucky,No,Yes
5075,Nando De Colo,2013,2014,G,6-5,200,"June 23, 1987",NA,No,No
5076,Andre Drummond,2013,2025,C,6-11,279,"August 10, 1993",UConn,No,Yes
5077,Kim English,2013,2013,G,6-6,200,"September 24, 1988",Missouri,No,No
5078,Festus Ezeli,2013,2016,C,6-11,255,"October 21, 1989",Vanderbilt,No,No
5079,Evan Fournier,2013,2024,G-F,6-6,205,"October 29, 1992",NA,No,No
5080,Joel Freeland,2013,2015,F-C,6-10,250,"February 7, 1987",NA,No,No
5081,Diante Garrett,2013,2014,G,6-4,190,"November 3, 1988",Iowa State,No,No
5082,Draymond Green,2013,2025,F,6-6,230,"March 4, 1990",Michigan State,No,Yes
5083,Ben Hansbrough,2013,2013,G,6-3,203,"December 23, 1987","Mississippi State, Notre Dame",No,No
5084,Maurice Harkless,2013,2022,F-G,6-7,220,"May 11, 1993",St. John's,No,No
5085,John Henson,2013,2020,C-F,6-9,219,"December 28, 1990",UNC,No,No
5086,Justin Holiday,2013,2024,F,6-6,180,"April 5, 1989",Washington,No,No
5087,Bernard James,2013,2015,C,6-10,240,"February 7, 1985",Florida State,No,No
5088,John Jenkins,2013,2019,G,6-4,215,"March 6, 1991",Vanderbilt,No,No
5089,Chris Johnson,2013,2016,F-G,6-6,206,"April 29, 1990",Dayton,No,No
5090,Orlando Johnson,2013,2016,G,6-5,220,"March 11, 1989","Loyola Marymount, UC Santa Barbara",No,No
5091,Darius Johnson-Odom,2013,2014,G,6-2,215,"September 28, 1989",Marquette,No,No
5092,DeQuan Jones,2013,2013,F,6-8,221,"June 20, 1990",Miami (FL),No,No
5093,Kevin Jones,2013,2013,F,6-8,251,"August 25, 1989",West Virginia,No,No
5094,Perry Jones,2013,2015,F,6-11,235,"September 24, 1991",Baylor,No,No
5095,Terrence Jones,2013,2019,F,6-9,252,"January 9, 1992",Kentucky,No,No
5096,Kris Joseph,2013,2013,F,6-7,210,"December 17, 1988",Syracuse,No,No
5097,Michael Kidd-Gilchrist,2013,2020,F,6-6,232,"September 26, 1993",Kentucky,No,No
5098,Viacheslav Kravtsov,2013,2014,C,7-0,260,"August 25, 1987",NA,No,No
5099,Doron Lamb,2013,2014,G,6-4,210,"November 6, 1991",Kentucky,No,No
5100,Jeremy Lamb,2013,2022,G-F,6-5,180,"May 30, 1992",UConn,No,No
5101,Meyers Leonard,2013,2023,C-F,7-0,260,"February 27, 1992",Illinois,No,No
5102,Damian Lillard,2013,2025,G,6-2,195,"July 15, 1990",Weber State,No,Yes
5103,Scott Machado,2013,2019,G,6-1,205,"June 8, 1990",Iona College,No,No
5104,Kendall Marshall,2013,2016,G,6-4,200,"August 19, 1991",UNC,No,No
5105,Fab Melo,2013,2013,C,7-0,255,"June 20, 1990",Syracuse,No,No
5106,Khris Middleton,2013,2024,F-G,6-7,222,"August 12, 1991",Texas A&M,No,No
5107,Darius Miller,2013,2021,F,6-6,225,"March 21, 1990",Kentucky,No,No
5108,Quincy Miller,2013,2015,F,6-9,210,"November 18, 1992",Baylor,No,No
5109,Donatas Motiejūnas,2013,2019,F-C,7-0,222,"September 20, 1990",NA,No,No
5110,Arnett Moultrie,2013,2014,F,6-11,249,"November 18, 1990","Texas-El Paso, Mississippi State",No,No
5111,Kevin Murphy,2013,2013,G,6-5,185,"March 6, 1990",Tennessee Technological University,No,No
5112,Andrew Nicholson,2013,2017,F,6-9,250,"December 8, 1989",St. Bonaventure,No,No
5113,Kyle O'Quinn,2013,2020,F-C,6-9,250,"March 26, 1990",Norfolk State,No,No
5114,Tim Ohlbrecht,2013,2013,C,6-11,255,"August 30, 1988",NA,No,No
5115,Miles Plumlee,2013,2019,C-F,6-11,249,"September 1, 1988",Duke,No,No
5116,Pablo Prigioni,2013,2016,G,6-3,185,"May 17, 1977",NA,No,No
5117,Austin Rivers,2013,2023,G,6-4,200,"August 1, 1992",Duke,No,No
5118,Brian Roberts,2013,2017,G,6-1,173,"December 3, 1985",Dayton,No,No
5119,Thomas Robinson,2013,2017,F,6-10,237,"March 17, 1991",Kansas,No,No
5120,Terrence Ross,2013,2023,F-G,6-6,206,"February 5, 1991",Washington,No,No
5121,Robert Sacre,2013,2016,C,7-0,270,"June 6, 1989",Gonzaga,No,No
5122,Mike Scott,2013,2021,F,6-7,237,"July 16, 1988",Virginia,No,No
5123,Tornike Shengelia,2013,2014,F,6-9,217,"October 5, 1991",NA,No,No
5124,Alexey Shved,2013,2015,G,6-6,190,"December 16, 1988",NA,No,No
5125,Henry Sims,2013,2016,C,6-10,248,"March 27, 1990",Georgetown,No,No
5126,Kyle Singler,2013,2018,F,6-8,228,"May 4, 1988",Duke,No,No
5127,Jared Sullinger,2013,2017,F,6-9,260,"March 4, 1992",Ohio State,No,No
5128,Jeff Taylor,2013,2015,F,6-7,225,"May 23, 1989",Vanderbilt,No,No
5129,Tyshawn Taylor,2013,2014,G,6-3,185,"April 12, 1990",Kansas,No,No
5130,Marquis Teague,2013,2018,G,6-2,189,"February 28, 1993",Kentucky,No,No
5131,Mirza Teletović,2013,2018,F,6-9,242,"September 18, 1985",NA,No,No
5132,Jonas Valančiūnas,2013,2025,C,6-11,265,"May 6, 1992",NA,No,Yes
5133,Jarvis Varnado,2013,2014,F,6-9,230,"March 1, 1988",Mississippi State,No,No
5134,Dion Waiters,2013,2020,G,6-3,215,"December 10, 1991",Syracuse,No,No
5135,Maalik Wayns,2013,2014,G,6-2,200,"May 2, 1991",Villanova,No,No
5136,Chris Wright,2013,2013,G,6-1,210,"November 4, 1989",Georgetown,No,No
5137,Tony Wroten,2013,2016,G,6-6,205,"April 13, 1993",Washington,No,No
5138,Luke Zeller,2013,2013,C,6-11,245,"April 7, 1987",Notre Dame,No,No
5139,Tyler Zeller,2013,2020,F-C,7-0,253,"January 17, 1990",UNC,No,No
5140,Steven Adams,2014,2025,C,6-11,265,"July 20, 1993",Pitt,No,Yes
5141,Giannis Antetokounmpo,2014,2025,F-G,6-11,242,"December 6, 1994",NA,No,Yes
5142,Pero Antić,2014,2015,C-F,6-11,260,"July 29, 1982",NA,No,No
5143,Chris Babb,2014,2014,G,6-5,225,"February 14, 1990","Penn State, Iowa State",No,No
5144,Anthony Bennett,2014,2017,F,6-8,245,"March 14, 1993",UNLV,No,No
5145,Vander Blue,2014,2018,G,6-4,200,"July 17, 1992",Marquette,No,No
5146,Lorenzo Brown,2014,2019,G,6-5,189,"August 26, 1990",NC State,No,No
5147,Reggie Bullock,2014,2024,G-F,6-6,205,"March 16, 1991",UNC,No,No
5148,Trey Burke,2014,2022,G,6-0,185,"November 12, 1992",Michigan,No,No
5149,Dwight Buycks,2014,2018,G,6-3,190,"March 6, 1989",Marquette,No,No
5150,Nick Calathes,2014,2015,G,6-6,213,"February 7, 1989",Florida,No,No
5151,Kentavious Caldwell-Pope,2014,2025,G,6-5,204,"February 18, 1993",Georgia,No,Yes
5152,Isaiah Canaan,2014,2019,G,6-0,201,"May 21, 1991",Murray State,No,No
5153,Michael Carter-Williams,2014,2023,G,6-5,190,"October 10, 1991",Syracuse,No,No
5154,Dionte Christmas,2014,2014,G,6-5,205,"September 15, 1986",Temple,No,No
5155,Ian Clark,2014,2019,G,6-3,175,"March 7, 1991",Belmont,No,No
5156,Robert Covington,2014,2024,F-C,6-7,209,"December 14, 1990",Tennessee State,No,No
5157,Allen Crabbe,2014,2020,G-F,6-5,212,"April 9, 1992",California,No,No
5158,Seth Curry,2014,2025,G,6-1,185,"August 23, 1990","Liberty, Duke",No,Yes
5159,Troy Daniels,2014,2020,G,6-4,200,"July 15, 1991",VCU,No,No
5160,Gigi Datome,2014,2015,F,6-8,215,"November 27, 1987",NA,No,No
5161,Brandon Davies,2014,2015,F,6-10,240,"July 25, 1991",BYU,No,No
5162,Dewayne Dedmon,2014,2023,C,7-0,245,"August 12, 1989",USC,No,No
5163,Matthew Dellavedova,2014,2023,G,6-3,200,"September 8, 1990",Saint Mary's,No,No
5164,Gorgui Dieng,2014,2023,C,6-10,252,"January 18, 1990",Louisville,No,No
5165,Shane Edwards,2014,2014,F,6-7,220,"May 31, 1987",Little Rock,No,No
5166,Vítor Luiz Faverani,2014,2014,C,6-11,260,"May 5, 1988",NA,No,No
5167,Carrick Felix,2014,2014,G,6-6,201,"August 17, 1990",Arizona State,No,No
5168,Jamaal Franklin,2014,2015,G,6-5,191,"July 21, 1991",San Diego State,No,No
5169,Rudy Gobert,2014,2025,C,7-1,258,"June 26, 1992",NA,No,Yes
5170,Archie Goodwin,2014,2017,G,6-5,200,"August 17, 1994",Kentucky,No,No
5171,Jorge Gutiérrez,2014,2016,G,6-3,191,"December 27, 1988",California,No,No
5172,Justin Hamilton,2014,2017,C,7-0,260,"April 1, 1990","Iowa State, LSU",No,No
5173,Tim Hardaway Jr.,2014,2025,G,6-5,205,"March 16, 1992",Michigan,No,Yes
5174,Elias Harris,2014,2014,F,6-8,239,"July 6, 1989",Gonzaga,No,No
5175,Solomon Hill,2014,2022,F,6-6,226,"March 18, 1991",Arizona,No,No
5176,Scotty Hopson,2014,2022,G,6-7,204,"August 8, 1989",Tennessee,No,No
5177,Robbie Hummel,2014,2015,F,6-8,215,"March 8, 1989",Purdue,No,No
5178,Sergey Karasev,2014,2016,G-F,6-7,208,"October 26, 1993",NA,No,No
5179,Ryan Kelly,2014,2017,F,6-11,230,"April 9, 1991",Duke,No,No
5180,Ognjen Kuzmić,2014,2015,C,7-1,251,"May 16, 1990",NA,No,No
5181,Shane Larkin,2014,2018,G,5-11,175,"October 2, 1992",Miami (FL),No,No
5182,Ricky Ledo,2014,2015,G,6-7,195,"September 10, 1992",NA,No,No
5183,Alex Len,2014,2025,C,7-0,250,"June 16, 1993",Maryland,No,Yes
5184,Ray McCallum,2014,2016,G,6-3,190,"June 12, 1991",Detroit Mercy,No,No
5185,CJ McCollum,2014,2025,G,6-3,190,"September 19, 1991",Lehigh,No,Yes
5186,Ben McLemore,2014,2022,G,6-3,195,"February 11, 1993",Kansas,No,No
5187,Gal Mekel,2014,2015,G,6-3,191,"March 4, 1988",Wichita State,No,No
5188,Tony Mitchell,2014,2014,F,6-6,216,"August 7, 1989",Alabama,No,No
5189,Tony Mitchell,2014,2014,F,6-8,235,"April 7, 1992",University of North Texas,No,No
5190,Shabazz Muhammad,2014,2018,F-G,6-6,223,"November 13, 1992",UCLA,No,No
5191,Erik Murphy,2014,2014,F,6-10,230,"October 26, 1990",Florida,No,No
5192,Toure' Murry,2014,2015,G-F,6-5,195,"November 8, 1989",Wichita State,No,No
5193,Mike Muscala,2014,2024,F-C,6-10,240,"July 1, 1991",Bucknell,No,No
5194,Nemanja Nedović,2014,2014,G,6-3,192,"June 16, 1991",NA,No,No
5195,James Nunnally,2014,2021,F,6-7,208,"July 14, 1990",UC Santa Barbara,No,No
5196,Victor Oladipo,2014,2023,G,6-3,213,"May 4, 1992",Indiana,No,No
5197,Kelly Olynyk,2014,2024,C-F,6-11,240,"April 19, 1991",Gonzaga,No,No
5198,Arinze Onuaku,2014,2017,C,6-9,255,"July 13, 1987",Syracuse,No,No
5199,Mason Plumlee,2014,2025,C-F,6-10,254,"March 5, 1990",Duke,No,Yes
5200,Otto Porter Jr.,2014,2024,F,6-8,198,"June 3, 1993",Georgetown,No,No
5201,Phil Pressey,2014,2016,G,5-11,175,"February 17, 1991",Missouri,No,No
5202,Miroslav Raduljica,2014,2015,C,7-0,250,"January 5, 1988",NA,No,No
5203,Glen Rice Jr.,2014,2015,G,6-6,206,"January 1, 1991",Georgia Tech,No,No
5204,Andre Roberson,2014,2021,G-F,6-7,210,"December 4, 1991",Colorado,No,No
5205,Dennis Schröder,2014,2025,G,6-1,172,"September 15, 1993",NA,No,Yes
5206,Peyton Siva,2014,2014,G,6-0,185,"October 24, 1990",Louisville,No,No
5207,Chris Smith,2014,2014,G,6-2,200,"October 13, 1987","Manhattan College, Louisville",No,No
5208,Tony Snell,2014,2022,G-F,6-6,213,"November 10, 1991",New Mexico,No,No
5209,James Southerland,2014,2014,F,6-8,215,"April 28, 1990",Syracuse,No,No
5210,D.J. Stephens,2014,2019,G-F,6-5,188,"December 19, 1990",Memphis,No,No
5211,Adonis Thomas,2014,2014,F,6-7,200,"March 25, 1993",Memphis,No,No
5212,Hollis Thompson,2014,2017,G-F,6-8,206,"April 3, 1991",Georgetown,No,No
5213,Casper Ware,2014,2014,G,5-10,175,"January 17, 1990",Cal State Long Beach,No,No
5214,Royce White,2014,2014,F,6-8,270,"April 10, 1991",Iowa State,No,No
5215,Jeff Withey,2014,2018,C,7-0,231,"March 7, 1990",Kansas,No,No
5216,Nate Wolters,2014,2018,G,6-4,190,"May 15, 1991",South Dakota State,No,No
5217,Cody Zeller,2014,2024,C-F,6-11,240,"October 5, 1992",Indiana,No,No
5218,Jordan Adams,2015,2016,G,6-5,209,"July 8, 1994",UCLA,No,No
5219,Furkan Aldemir,2015,2015,F-C,6-10,240,"August 9, 1991",NA,No,No
5220,Kyle Anderson,2015,2025,F-G,6-9,230,"September 20, 1993",UCLA,No,Yes
5221,Cameron Bairstow,2015,2016,F-C,6-9,250,"December 7, 1990",New Mexico,No,No
5222,Jerrelle Benimon,2015,2015,F,6-8,245,"August 1, 1991","Georgetown, Towson University",No,No
5223,Sim Bhullar,2015,2015,C,7-5,360,"December 2, 1992",New Mexico State,No,No
5224,Tarik Black,2015,2018,C-F,6-9,250,"November 22, 1991","Memphis, Kansas",No,No
5225,Bojan Bogdanović,2015,2024,G-F,6-7,226,"April 18, 1989",NA,No,No
5226,Jabari Brown,2015,2015,G,6-4,215,"December 18, 1992","Oregon, Missouri",No,No
5227,Markel Brown,2015,2018,G,6-3,190,"January 29, 1992",Oklahoma State,No,No
5228,Bruno Caboclo,2015,2021,F-C,6-9,218,"September 21, 1995",NA,No,No
5229,Clint Capela,2015,2025,C,6-10,240,"May 18, 1994",NA,No,Yes
5230,Will Cherry,2015,2015,G,6-0,185,"February 8, 1991",Montana,No,No
5231,Patrick Christopher,2015,2015,G-F,6-5,209,"June 3, 1988",California,No,No
5232,Jordan Clarkson,2015,2025,G,6-3,194,"June 7, 1992","Tulsa, Missouri",No,Yes
5233,Jack Cooley,2015,2018,F-C,6-9,260,"April 12, 1991",Notre Dame,No,No
5234,Bryce Cotton,2015,2016,G,6-1,165,"August 11, 1992",Providence,No,No
5235,Andre Dawkins,2015,2015,G,6-5,215,"September 19, 1991",Duke,No,No
5236,Spencer Dinwiddie,2015,2025,G,6-5,215,"April 6, 1993",Colorado,No,Yes
5237,Zoran Dragić,2015,2015,G-F,6-5,200,"June 22, 1989",NA,No,No
5238,Larry Drew II,2015,2018,G,6-2,180,"March 5, 1990","UNC, UCLA",No,No
5239,Cleanthony Early,2015,2016,F,6-8,210,"April 17, 1991",Wichita State,No,No
5240,James Ennis III,2015,2022,F,6-6,215,"July 1, 1990",Cal State Long Beach,No,No
5241,Tyler Ennis,2015,2018,G,6-3,194,"August 24, 1994",Syracuse,No,No
5242,Dante Exum,2015,2024,G,6-5,214,"July 13, 1995",NA,No,No
5243,Tim Frazier,2015,2022,G,6-0,170,"November 1, 1990",Penn State,No,No
5244,Langston Galloway,2015,2022,G,6-1,200,"December 9, 1991",Saint Joseph's,No,No
5245,Aaron Gordon,2015,2025,F,6-8,235,"September 16, 1995",Arizona,No,Yes
5246,Drew Gordon,2015,2015,F,6-9,245,"July 12, 1990","UCLA, New Mexico",No,No
5247,Jerami Grant,2015,2025,F,6-7,210,"March 12, 1994",Syracuse,No,Yes
5248,Erick Green,2015,2016,G,6-4,185,"May 9, 1991",Virginia Tech,No,No
5249,JaMychal Green,2015,2023,F,6-8,227,"June 21, 1990",Alabama,No,No
5250,P.J. Hairston,2015,2016,G-F,6-6,230,"December 24, 1992",UNC,No,No
5251,Gary Harris,2015,2025,G,6-4,210,"September 14, 1994",Michigan State,No,Yes
5252,Joe Harris,2015,2024,G,6-6,220,"September 6, 1991",Virginia,No,No
5253,Rodney Hood,2015,2022,G-F,6-8,208,"October 20, 1992","Mississippi State, Duke",No,No
5254,Joe Ingles,2015,2025,F-G,6-8,220,"October 2, 1987",NA,No,Yes
5255,Cory Jefferson,2015,2016,F,6-9,218,"December 26, 1990",Baylor,No,No
5256,Grant Jerrett,2015,2015,F,6-10,235,"July 8, 1993",Arizona,No,No
5257,Nick Johnson,2015,2015,G,6-3,202,"December 22, 1992",Arizona,No,No
5258,Tyler Johnson,2015,2022,G,6-3,186,"May 7, 1992",Fresno State,No,No
5259,Sean Kilpatrick,2015,2018,G,6-4,210,"January 6, 1990",Cincinnati,No,No
5260,Alex Kirk,2015,2015,C,7-0,245,"November 14, 1991",New Mexico,No,No
5261,Zach LaVine,2015,2025,G-F,6-5,200,"March 10, 1995",UCLA,No,Yes
5262,Joffrey Lauvergne,2015,2018,C-F,6-11,220,"September 30, 1991",NA,No,No
5263,Kalin Lucas,2015,2019,G,6-1,195,"May 24, 1989",Michigan State,No,No
5264,Devyn Marble,2015,2016,G-F,6-6,200,"September 21, 1992",Iowa,No,No
5265,James Michael McAdoo,2015,2018,F,6-9,230,"January 4, 1993",UNC,No,No
5266,K.J. McDaniels,2015,2017,G-F,6-6,205,"February 9, 1993",Clemson,No,No
5267,Doug McDermott,2015,2025,F,6-6,225,"January 3, 1992",Creighton,No,Yes
5268,Mitch McGary,2015,2016,F-C,6-10,255,"June 6, 1992",Michigan,No,No
5269,Jerel McNeal,2015,2015,G,6-3,200,"June 1, 1987",Marquette,No,No
5270,Elijah Millsap,2015,2017,G-F,6-6,225,"August 12, 1987","Louisiana, UAB",No,No
5271,Nikola Mirotić,2015,2019,F,6-10,250,"February 11, 1991",NA,No,No
5272,Eric Moreland,2015,2019,F-C,6-10,238,"December 24, 1991",Oregon State,No,No
5273,Shabazz Napier,2015,2020,G,6-0,175,"July 14, 1991",UConn,No,No
5274,Nerlens Noel,2015,2023,C-F,6-10,220,"April 10, 1994",Kentucky,No,No
5275,Lucas Nogueira,2015,2018,C,7-0,241,"July 26, 1992",NA,No,No
5276,Jusuf Nurkić,2015,2025,C,7-0,290,"August 23, 1994",NA,No,Yes
5277,Johnny O'Bryant,2015,2018,F-C,6-9,257,"June 1, 1993",LSU,No,No
5278,Kostas Papanikolaou,2015,2016,F,6-8,225,"July 31, 1990",NA,No,No
5279,Jabari Parker,2015,2022,F,6-8,245,"March 15, 1995",Duke,No,No
5280,Adreian Payne,2015,2018,F-C,6-10,237,"February 19, 1991",Michigan State,No,No
5281,Elfrid Payton,2015,2025,G,6-3,195,"February 22, 1994",Louisiana,No,Yes
5282,Dwight Powell,2015,2025,F-C,6-10,240,"July 20, 1991",Stanford,No,Yes
5283,Julius Randle,2015,2025,F-C,6-9,250,"November 29, 1994",Kentucky,No,Yes
5284,Glenn Robinson III,2015,2021,G-F,6-6,222,"January 8, 1994",Michigan,No,No
5285,Damjan Rudež,2015,2017,F,6-10,228,"June 17, 1986",NA,No,No
5286,JaKarr Sampson,2015,2021,G-F,6-7,214,"March 20, 1993",St. John's,No,No
5287,Marcus Smart,2015,2025,G,6-3,220,"March 6, 1994",Oklahoma State,No,Yes
5288,Russ Smith,2015,2016,G,6-0,165,"April 19, 1991",Louisville,No,No
5289,Nik Stauskas,2015,2022,G,6-6,205,"October 7, 1993",Michigan,No,No
5290,David Stockton,2015,2018,G,5-11,165,"June 24, 1991",Gonzaga,No,No
5291,Jarnell Stokes,2015,2017,F-C,6-9,263,"January 7, 1994",Tennessee,No,No
5292,Noah Vonleh,2015,2023,F-C,6-10,257,"August 24, 1995",Indiana,No,No
5293,T.J. Warren,2015,2024,F,6-8,220,"September 5, 1993",NC State,No,No
5294,David Wear,2015,2015,F,6-10,230,"September 21, 1990","UNC, UCLA",No,No
5295,Travis Wear,2015,2018,F,6-10,230,"September 21, 1990","UNC, UCLA",No,No
5296,Shayne Whittington,2015,2016,F-C,6-11,250,"March 27, 1991",Western Michigan,No,No
5297,Andrew Wiggins,2015,2025,F-G,6-7,197,"February 23, 1995",Kansas,No,Yes
5298,C.J. Wilcox,2015,2017,G,6-5,195,"December 30, 1990",Washington,No,No
5299,James Young,2015,2018,G-F,6-6,215,"August 16, 1995",Kentucky,No,No
5300,Cliff Alexander,2016,2016,F,6-8,245,"November 16, 1995",Kansas,No,No
5301,Justin Anderson,2016,2022,G,6-6,230,"November 19, 1993",Virginia,No,No
5302,Thanasis Antetokounmpo,2016,2024,F,6-7,219,"July 18, 1992",NA,No,No
5303,Keith Appling,2016,2016,G,6-1,185,"February 13, 1992",Michigan State,No,No
5304,Nemanja Bjelica,2016,2022,F,6-10,234,"May 9, 1988",NA,No,No
5305,Devin Booker,2016,2025,G,6-6,206,"October 30, 1996",Kentucky,No,Yes
5306,Anthony Brown,2016,2018,F-G,6-7,210,"October 10, 1992",Stanford,No,No
5307,Willie Cauley-Stein,2016,2022,F-C,7-0,240,"August 18, 1993",Kentucky,No,No
5308,Rakeem Christmas,2016,2017,F,6-9,250,"December 1, 1991",Syracuse,No,No
5309,Coty Clarke,2016,2016,F,6-7,232,"July 4, 1992",Arkansas,No,No
5310,Pat Connaughton,2016,2025,G,6-5,209,"January 6, 1993",Notre Dame,No,Yes
5311,Branden Dawson,2016,2016,F,6-6,225,"February 1, 1993",Michigan State,No,No
5312,Bryce Dejean-Jones,2016,2016,G,6-6,209,"August 21, 1992","USC, UNLV, Iowa State",No,No
5313,Sam Dekker,2016,2022,F,6-9,230,"May 6, 1994",Wisconsin,No,No
5314,Duje Dukan,2016,2016,F,6-9,220,"December 4, 1991",Wisconsin,No,No
5315,Jarell Eddie,2016,2018,G-F,6-7,218,"October 30, 1991",Virginia Tech,No,No
5316,Cristiano Felício,2016,2021,F-C,6-11,270,"July 7, 1992",NA,No,No
5317,Jerian Grant,2016,2020,G,6-4,205,"October 9, 1992",Notre Dame,No,No
