Player ID,Player,From,To,Pos,Ht,Wt,Birth Date,Colleges,Active
1966,Kaila Charles,2020,2023,G-F,6-1,168,"March 23, 1998",Maryland,No
1967,Kamiah Smalls,2020,2022,G,5-10,NA,"April 17, 1998",James Madison University,No
1968,Kathleen Doyle,2020,2020,G,5-9,NA,"June 11, 1998",Iowa,No
1969,Kiara Leslie,2020,2021,G,6-0,175,"December 6, 1995",NC State,No
1970,Kylee Shook,2020,2021,C,6-4,200,"March 18, 1998",Louisville,No
1971,Lauren Cox,2020,2023,F,6-4,205,"April 20, 1998",Baylor,No
1972,Leaonna Odom,2020,2021,F,6-2,168,"March 26, 1998",Duke,No
1973,Megan Huff,2020,2020,F,6-4,NA,"April 17, 1996",Utah,No
1974,Megan Walker,2020,2022,F,6-1,175,"November 23, 1998",UConn,No
1975,Mikiah Herbert Harrigan,2020,2024,Forward,6-2,152,"August 21, 1998",South Carolina,Yes
1976,Ruthy Hebard,2020,2023,F,6-4,190,"April 28, 1998",Oregon,No
1977,Sabrina Ionescu,2020,2024,Guard,5-11,165,"December 6, 1997",Oregon,Yes
1978,Satou Sabally,2020,2024,Forward,6-4,175,"April 25, 1998",Oregon,Yes
1979,Stella Johnson,2020,2021,G,5-10,158,"July 11, 1998",Rider University,No
1980,Sug Sutton,2020,2024,Guard,5-8,140,"December 17, 1998",Texas,Yes
1981,Te'a Cooper,2020,2021,G,5-8,160,"April 16, 1997","Tennessee, South Carolina, Baylor",No
1982,Tyasha Harris,2020,2024,Guard,5-10,152,"May 1, 1998",South Carolina,Yes
1983,Aaliyah Wilson,2021,2021,G,5-11,NA,"August 28, 1998","Arkansas, Texas A&M",No
1984,Aari McDonald,2021,2024,Guard,5-6,141,"August 20, 1998","Washington, Arizona",Yes
1985,Aleah Goodman,2021,2021,G,5-9,152,"November 24, 1998",Oregon State,No
1986,Arella Guirantes,2021,2023,G,5-11,176,"October 15, 1997","Texas Tech, Rutgers University",No
1987,Awak Kuier,2021,2023,F,6-6,168,"August 19, 2001",NA,No
1988,Bernadett Hatar,2021,2023,C,6-10,208,"August 24, 1994",NA,No
1989,Charli Collier,2021,2022,C,6-5,188,"September 22, 1999",Texas,No
1990,Chelsea Dungee,2021,2021,G,5-10,165,"May 11, 1997","Oklahoma, Arkansas",No
1991,Chelsey Perry,2021,2021,F,6-2,164,"June 7, 1999",University of Tennessee at Martin,No
1992,Dana Evans,2021,2024,Guard,5-6,145,"August 1, 1998",Louisville,Yes
1993,Destiny Slocum,2021,2022,G,5-7,157,"September 9, 1997","Maryland, Oregon State, Arkansas",No
1994,DiDi Richards,2021,2024,Guard-Forward,6-2,164,"February 8, 1999",Baylor,Yes
1995,DiJonai Carrington,2021,2024,Guard-Forward,5-11,175,"January 8, 1998","Stanford, Baylor",Yes
1996,Haley Gorecki,2021,2021,G,6-0,NA,"November 13, 1996",Duke,No
1997,Jasmine Walker,2021,2022,F,6-3,182,"February 3, 1998","Florida State, Alabama",No
1998,Kiana Williams,2021,2024,Guard,5-7,140,"April 9, 1999",Stanford,Yes
1999,Kysre Gondrezick,2021,2024,Guard,5-9,150,"July 27, 1997","Michigan, West Virginia",Yes
2000,Michaela Onyenwere,2021,2024,Forward,6-0,178,"August 10, 1999",UCLA,Yes
2001,Natasha Mack,2021,2024,Forward,6-3,182,"November 3, 1997","Angelina College, Oklahoma State",Yes
2002,Shyla Heal,2021,2021,G,5-6,NA,"September 19, 2001",NA,No
2003,Stephanie Jones,2021,2022,F,6-2,185,"July 10, 1998",Maryland,No
2004,Stephanie Watts,2021,2021,G,5-11,155,"April 12, 1997","USC, UNC",No
2005,Aisha Sheppard,2022,2022,G,5-9,145,"November 13, 1998",Virginia Tech,No
2006,Amy Atwell,2022,2024,Forward,6-0,165,"June 30, 1998",Hawaii,Yes
2007,Anneli Maley,2022,2022,F,6-1,NA,"September 1, 1998","Oregon, TCU",No
2008,Destanni Henderson,2022,2024,Guard,5-7,140,"February 2, 1999",South Carolina,Yes
2009,Elissa Cunane,2022,2022,C,6-5,190,"September 25, 2000",NC State,No
2010,Emily Engstler,2022,2024,Forward,6-1,180,"May 1, 2000","Syracuse, Louisville",Yes
2011,Evina Westbrook,2022,2023,G,6-0,158,"September 28, 1998","Tennessee, UConn",No
2012,Hannah Sjerven,2022,2022,C,6-2,NA,"June 11, 1998","New Mexico, South Dakota",No
2013,Iliana Rupert,2022,2023,C,6-4,189,"July 12, 2001",NA,No
2014,Jasmine Dickey,2022,2023,G,5-9,147,"February 23, 2000",University of Delaware,No
2015,Katie Benzan,2022,2022,G,5-6,130,"May 16, 1998","Harvard University, Maryland",No
2016,Khayla Pointer,2022,2022,G,5-7,146,"November 25, 1998",LSU,No
2017,Kianna Smith,2022,2022,G,6-0,NA,"June 10, 1999","California, Louisville",No
2018,Kierstan Bell,2022,2024,Forward,6-1,176,"March 16, 2000","Ohio State, Florida Gulf Coast",Yes
2019,Kristy Wallace,2022,2024,Guard,5-11,157,"January 3, 1996",Baylor,Yes
2020,Lexie Hull,2022,2024,Guard,6-1,155,"September 13, 1999",Stanford,Yes
2021,Li Yueru,2022,2024,Center,6-7,NA,"March 28, 1999",NA,Yes
2022,Lorela Cubaj,2022,2024,Forward-Center,6-4,200,"January 8, 1999",Georgia Tech,Yes
2023,Maya Caldwell,2022,2024,Guard,5-11,160,"December 15, 1998",Georgia,Yes
2024,NaLyssa Smith,2022,2024,Forward,6-4,185,"August 8, 2000",Baylor,Yes
2025,Naz Hillmon,2022,2024,Forward,6-2,190,"April 5, 2000",Michigan,Yes
2026,Nia Clouden,2022,2023,G,5-9,139,"May 17, 2000",Michigan State,No
2027,Nikolina Milic,2022,2023,F,6-3,172,"April 12, 1994",NA,No
2028,Olivia Nelson-Ododa,2022,2024,Center,6-5,176,"August 17, 2000",UConn,Yes
2029,Queen Egbo,2022,2024,Forward-Center,6-4,190,"June 29, 2000",Baylor,Yes
2030,Rae Burrell,2022,2024,Guard-Forward,6-2,168,"June 21, 2000",Tennessee,Yes
2031,Raina Perez,2022,2022,G,5-4,NA,"July 30, 1998","Northern Arizona University, Cal State Fullerton, NC State",No
2032,Rebekah Gardner,2022,2023,G,6-1,NA,"July 9, 1990",UCLA,No
2033,Rennia Davis,2022,2022,G-F,6-1,170,"February 24, 1999",Tennessee,No
2034,Rhyne Howard,2022,2024,Guard,6-2,175,"April 29, 2000",Kentucky,Yes
2035,Rui Machida,2022,2022,G,5-4,126,"March 8, 1993",NA,No
2036,Sam Thomas,2022,2023,G-F,6-0,165,"June 14, 1999",Arizona,No
2037,Shakira Austin,2022,2024,Center-Forward,6-5,190,"July 25, 2000","Maryland, Ole Miss",Yes
2038,Sparkle Taylor,2022,2022,G,5-10,NA,"July 28, 1995",Texas-El Paso,No
2039,Tina Krajisnik,2022,2022,C,6-3,NA,"January 12, 1991",NA,No
2040,Veronica Burton,2022,2024,Guard,5-9,155,"July 12, 2000",Northwestern,Yes
2041,Yvonne Anderson,2022,2022,G,5-7,148,"March 8, 1990",NA,No
2042,Abby Meyers,2023,2023,G,6-0,154,"July 14, 1999","Princeton, Maryland",No
2043,Aliyah Boston,2023,2024,Forward-Center,6-5,220,"December 11, 2001",South Carolina,Yes
2044,Ashley Joens,2023,2023,G,6-1,160,"March 16, 2000",Iowa State,No
2045,Cyesha Goree,2023,2023,F,6-2,185,"August 4, 1993",Michigan,No
2046,Diamond Miller,2023,2024,Forward,6-3,179,"February 11, 2001",Maryland,Yes
2047,Dorka Juhász,2023,2024,Forward,6-5,191,"December 18, 1999","Ohio State, UConn",Yes
2048,Dulcy Fankam Mendjiadeu,2023,2024,Forward-Center,6-3,204,"July 26, 1999","Walters State, Memphis, South Florida",Yes
2049,Grace Berger,2023,2024,Guard,6-0,160,"June 3, 1999",Indiana,Yes
2050,Haley Jones,2023,2024,Forward-Guard,6-1,187,"May 23, 2001",Stanford,Yes
2051,Ivana Dojkić,2023,2024,Guard,5-11,154,"December 24, 1997",NA,Yes
2052,Jade Melbourne,2023,2024,Guard,5-10,145,"August 18, 2002",NA,Yes
2053,Jordan Horston,2023,2024,Forward,6-2,165,"May 21, 2001",Tennessee,Yes
2054,Kadi Sissoko,2023,2023,F,6-2,NA,"January 25, 1999",USC,No
2055,Kayana Traylor,2023,2023,G,5-9,155,"September 27, 1999","Purdue, Virginia Tech",No
2056,Khaalia Hillsman,2023,2023,C,6-5,NA,"August 1, 1996",Texas A&M,No
2057,Laeticia Amihere,2023,2024,Forward,6-3,185,"July 10, 2001",South Carolina,Yes
2058,Leigha Brown,2023,2023,G,6-1,165,"July 14, 2000","Nebraska, Michigan",No
2059,Li Meng,2023,2023,G,6-0,198,"January 2, 1995",NA,No
2060,Liz Dixon,2023,2024,Forward,6-5,195,"September 29, 2000","Georgia Tech, Louisville",Yes
2061,Maddy Siegrist,2023,2024,Forward,6-2,175,"May 22, 2000",Villanova,Yes
2062,Madi Williams,2023,2023,G-F,5-10,175,"October 29, 1999",Oklahoma,No
2063,Morgan Bertsch,2023,2024,Forward,6-4,173,"April 20, 1997",UC-Davis,Yes
2064,Nyara Sabally,2023,2024,Center,6-5,204,"February 26, 2000",Oregon,Yes
2065,Robyn Parks,2023,2023,F,6-0,NA,"July 19, 1992",VCU,No
2066,Sika Koné,2023,2024,Forward,6-3,180,"July 13, 2002",NA,Yes
2067,Taylor Mikesell,2023,2023,G,5-10,150,"September 30, 1999","Maryland, Oregon, Ohio State",No
2068,Taylor Soule,2023,2024,Forward,5-11,188,"January 5, 2000","Boston College, Virginia Tech",Yes
2069,Victaria Saxton,2023,2024,Forward,6-2,181,"November 10, 1999",South Carolina,Yes
2070,Zia Cooke,2023,2024,Guard,5-9,163,"January 9, 2001",South Carolina,Yes
2071,Aaliyah Edwards,2024,2024,Forward,6-3,NA,"July 9, 2002",UConn,Yes
2072,Alissa Pili,2024,2024,Forward,6-2,235,"June 8, 2001","USC, Utah",Yes
2073,Angel Reese,2024,2024,Forward,6-3,165,"May 6, 2002","Maryland, LSU",Yes
2074,Caitlin Bickle,2024,2024,Forward,6-1,NA,"May 5, 2000",Baylor,Yes
2075,Caitlin Clark,2024,2024,Guard,6-0,152,"January 22, 2002",Iowa,Yes
2076,Cameron Brink,2024,2024,Forward,6-4,170,"December 31, 2001",Stanford,Yes
2077,Celeste Taylor,2024,2024,Guard,5-11,167,"June 20, 2001","Texas, Duke, Ohio State",Yes
2078,Charisma Osborne,2024,2024,Guard,5-9,166,"July 3, 2001",UCLA,Yes
2079,Dyaisha Fair,2024,2024,Guard,5-5,130,"August 7, 2001","Buffalo, Syracuse",Yes
2080,Ezinne Kalu,2024,2024,G,5-8,NA,"June 26, 1992",Savannah State University,Yes
2081,Jacy Sheldon,2024,2024,Guard,5-10,140,"August 23, 2000",Ohio State,Yes
2082,Jaelyn Brown,2024,2024,Guard-Forward,6-1,170,"October 12, 1998",California,Yes
2083,Jakia Brown-Turner,2024,2024,Guard,6-0,NA,"February 11, 2001","NC State, Maryland",Yes
2084,Jaylyn Sherrod,2024,2024,Guard,5-7,NA,"October 21, 2001",Colorado,Yes
2085,Jessika Carter,2024,2024,Center,6-5,NA,"December 7, 1999",Mississippi State,Yes
2086,Julie Vanloo,2024,2024,Guard,5-8,NA,"February 10, 1993",NA,Yes
2087,Kamilla Cardoso,2024,2024,Center,6-7,215,"April 30, 2001","Syracuse, South Carolina",Yes
2088,Kate Martin,2024,2024,Guard,6-0,172,"June 5, 2000",Iowa,Yes
2089,Leonie Fiebich,2024,2024,Forward,6-4,NA,"January 10, 2000",NA,Yes
2090,Lou Lopez Sénéchal,2024,2024,Guard,6-1,155,"May 12, 1998","Fairfield, UConn",Yes
2091,Marquesha Davis,2024,2024,Guard,6-0,NA,"May 29, 2001","Arkansas, Ole Miss",Yes
2092,Nika Mühl,2024,2024,Guard,6-0,156,"April 9, 2001",UConn,Yes
2093,Olivia Époupa,2024,2024,Guard,5-5,122,"April 30, 1994",NA,Yes
2094,Rickea Jackson,2024,2024,Forward,6-2,175,"March 16, 2001","Mississippi State, Tennessee",Yes
2095,Sevgi Uzun,2024,2024,Guard,5-10,141,"November 25, 1997",NA,Yes
2096,Stephanie Soares,2024,2024,Center,6-6,196,"April 17, 2000","Master's College, Iowa State",Yes
